SSC_NAME,cuisine_primary,count
Stanmore (NSW),['Cafe',2
Stanmore (NSW),['Cafe'],1
Stanmore (NSW),['Modern Australian'],1
Stanmore (NSW),['Thai'],1
Strathfield (NSW),['Asian',1
Strathfield (NSW),['Asian'],2
Strathfield (NSW),['Bakery',1
Strathfield (NSW),['Bubble Tea'],1
Strathfield (NSW),['Burger',1
Strathfield (NSW),['Cafe',5
Strathfield (NSW),['Cafe'],2
Strathfield (NSW),['Chinese',3
Strathfield (NSW),['Chinese'],2
Strathfield (NSW),['Indian'],1
Strathfield (NSW),['Japanese',2
Strathfield (NSW),['Japanese'],1
Strathfield (NSW),['Korean BBQ',2
Strathfield (NSW),['Korean BBQ'],8
Strathfield (NSW),['Korean',7
Strathfield (NSW),['Korean'],8
Strathfield (NSW),['Malaysian'],1
Strathfield (NSW),['Mediterranean',1
Strathfield (NSW),['Modern Australian',1
Strathfield (NSW),['Sandwich',1
Strathfield (NSW),['Seafood',1
Strathfield (NSW),['Seafood'],1
Strathfield (NSW),['Taiwanese',1
Strathfield (NSW),['Thai'],1
Strathfield (NSW),['Vietnamese',1
Strathfield (NSW),['Vietnamese'],1
Strathfield South,['Asian',1
Strathfield South,['Lebanese'],1
Strathfield South,['Pizza'],1
Summer Hill (Ashfield - NSW),['Bar Food',1
Summer Hill (Ashfield - NSW),['Bar Food'],1
Summer Hill (Ashfield - NSW),['Cafe'],3
Summer Hill (Ashfield - NSW),['Healthy Food',1
Summer Hill (Ashfield - NSW),['Indian'],2
Summer Hill (Ashfield - NSW),['Italian',1
Summer Hill (Ashfield - NSW),['Japanese'],1
Summer Hill (Ashfield - NSW),['Lebanese'],1
Summer Hill (Ashfield - NSW),['Modern Australian'],1
Summer Hill (Ashfield - NSW),['Thai'],1
Surry Hills,['American',4
Surry Hills,['American'],4
Surry Hills,['Argentine'],1
Surry Hills,['Asian',2
Surry Hills,['Asian'],2
Surry Hills,['Australian',2
Surry Hills,['Australian'],1
Surry Hills,['BBQ',1
Surry Hills,['Bakery',2
Surry Hills,['Bangladeshi'],1
Surry Hills,['Bar Food',6
Surry Hills,['Bar Food'],6
Surry Hills,['Burger',3
Surry Hills,['Burger'],1
Surry Hills,['Cafe',30
Surry Hills,['Cafe'],49
Surry Hills,['Caribbean'],1
Surry Hills,['Charcoal Chicken',1
Surry Hills,['Dumplings',2
Surry Hills,['European',1
Surry Hills,['European'],1
Surry Hills,['Fast Food',1
Surry Hills,['Fast Food'],1
Surry Hills,['Fish and Chips',1
Surry Hills,['French',2
Surry Hills,['French'],2
Surry Hills,['Fusion',1
Surry Hills,['Greek',1
Surry Hills,['Greek'],2
Surry Hills,['Grill',1
Surry Hills,['Healthy Food',1
Surry Hills,['Healthy Food'],1
Surry Hills,['Indian',3
Surry Hills,['Indian'],8
Surry Hills,['Indonesian'],1
Surry Hills,['Iranian'],1
Surry Hills,['Irish',1
Surry Hills,['Italian',10
Surry Hills,['Italian'],7
Surry Hills,['Japanese',11
Surry Hills,['Japanese'],9
Surry Hills,['Korean BBQ'],1
Surry Hills,['Korean',1
Surry Hills,['Latin American',1
Surry Hills,['Latin American'],2
Surry Hills,['Lebanese',2
Surry Hills,['Lebanese'],1
Surry Hills,['Malaysian'],1
Surry Hills,['Mediterranean',3
Surry Hills,['Mediterranean'],1
Surry Hills,['Mexican',1
Surry Hills,['Mexican'],3
Surry Hills,['Middle Eastern',5
Surry Hills,['Modern Australian',6
Surry Hills,['Modern Australian'],6
Surry Hills,['Pizza',3
Surry Hills,['Pizza'],2
Surry Hills,['Poké'],1
Surry Hills,['Polish'],1
Surry Hills,['Pub Food',6
Surry Hills,['Pub Food'],5
Surry Hills,['Sandwich',5
Surry Hills,['Sandwich'],1
Surry Hills,['Spanish',1
Surry Hills,['Thai',3
Surry Hills,['Thai'],14
Surry Hills,['Turkish'],2
Surry Hills,['Vegan',1
Surry Hills,['Vietnamese',5
Surry Hills,['Vietnamese'],5
Sutherland (NSW),['African'],1
Sutherland (NSW),['Asian',2
Sutherland (NSW),['BBQ',1
Sutherland (NSW),['Burger',1
Sutherland (NSW),['Cafe'],6
Sutherland (NSW),['Chinese',1
Sutherland (NSW),['Chinese'],1
Sutherland (NSW),['European',1
Sutherland (NSW),['Greek'],1
Sutherland (NSW),['Indian'],1
Sutherland (NSW),['Italian',3
Sutherland (NSW),['Japanese',2
Sutherland (NSW),['Malaysian',1
Sutherland (NSW),['Mexican'],1
Sutherland (NSW),['Modern Australian'],1
Sutherland (NSW),['Pizza',1
Sutherland (NSW),['Pub Food'],2
Sutherland (NSW),['Sandwich',2
Sutherland (NSW),['Thai'],2
Sutherland (NSW),['Vietnamese'],1
Sydenham (NSW),['Australian'],1
Sydenham (NSW),['Cafe',1
Sydenham (NSW),['Cafe'],1
Sydenham (NSW),['Kebab',1
Sydney,['American',3
Sydney,['American'],1
Sydney,['Asian',22
Sydney,['Asian'],10
Sydney,['Australian',8
Sydney,['Australian'],7
Sydney,['Austrian',1
Sydney,['BBQ',6
Sydney,['Bakery',1
Sydney,['Bar Food',11
Sydney,['Bar Food'],30
Sydney,['Beverages',1
Sydney,['Beverages'],1
Sydney,['Brazilian'],1
Sydney,['Bubble Tea'],1
Sydney,['Burger',9
Sydney,['Burger'],3
Sydney,['Cafe',85
Sydney,['Cafe'],151
Sydney,['Cantonese',2
Sydney,['Cantonese'],1
Sydney,['Charcoal Chicken'],1
Sydney,['Chinese',19
Sydney,['Chinese'],17
Sydney,['Coffee and Tea',3
Sydney,['Coffee and Tea'],1
Sydney,['Desserts',1
Sydney,['Desserts'],2
Sydney,['Drinks Only'],4
Sydney,['European',6
Sydney,['European'],3
Sydney,['Fast Food',1
Sydney,['Fast Food'],4
Sydney,['Fish and Chips',1
Sydney,['French',7
Sydney,['French'],4
Sydney,['Greek',6
Sydney,['Greek'],2
Sydney,['Grill'],1
Sydney,['Healthy Food',3
Sydney,['Healthy Food'],7
Sydney,['Hot Pot',3
Sydney,['Ice Cream',1
Sydney,['Ice Cream'],1
Sydney,['Indian',3
Sydney,['Indian'],7
Sydney,['Indonesian'],3
Sydney,['Italian',23
Sydney,['Italian'],19
Sydney,['Japanese BBQ',3
Sydney,['Japanese BBQ'],1
Sydney,['Japanese',39
Sydney,['Japanese'],20
Sydney,['Juices',4
Sydney,['Kebab'],3
Sydney,['Korean BBQ',3
Sydney,['Korean BBQ'],4
Sydney,['Korean',5
Sydney,['Korean'],10
Sydney,['Latin American'],1
Sydney,['Lebanese',1
Sydney,['Malaysian',6
Sydney,['Malaysian'],10
Sydney,['Mediterranean',5
Sydney,['Mediterranean'],1
Sydney,['Mexican',1
Sydney,['Mexican'],1
Sydney,['Middle Eastern',1
Sydney,['Modern Australian',24
Sydney,['Modern Australian'],45
Sydney,['Nepalese'],1
Sydney,['Pho',1
Sydney,['Pizza',8
Sydney,['Pizza'],1
Sydney,['Poké',1
Sydney,['Portuguese'],1
Sydney,['Pub Food',8
Sydney,['Pub Food'],13
Sydney,['Sandwich',9
Sydney,['Sandwich'],6
Sydney,['Seafood',14
Sydney,['Seafood'],4
Sydney,['Shanghai'],1
Sydney,['Sichuan',1
Sydney,['Spanish',4
Sydney,['Spanish'],1
Sydney,['Steak',5
Sydney,['Steak'],1
Sydney,['Sushi',5
Sydney,['Sushi'],5
Sydney,['Taiwanese'],3
Sydney,['Tapas',4
Sydney,['Tapas'],4
Sydney,['Teppanyaki'],1
Sydney,['Thai',8
Sydney,['Thai'],17
Sydney,['Turkish'],3
Sydney,['Vegetarian'],1
Sydney,['Vietnamese',6
Sydney,['Vietnamese'],10
Sydney,['Yum Cha',1
Sydney Olympic Park,['Bar Food'],1
Sydney Olympic Park,['Burger',1
Sydney Olympic Park,['Cafe',5
Sydney Olympic Park,['Cafe'],6
Sydney Olympic Park,['Chinese'],1
Sydney Olympic Park,['Continental',1
Sydney Olympic Park,['European',1
Sydney Olympic Park,['Fast Food'],1
Sydney Olympic Park,['Italian'],1
Sydney Olympic Park,['Japanese',3
Sydney Olympic Park,['Japanese'],1
Sydney Olympic Park,['Mediterranean'],1
Sydney Olympic Park,['Mexican'],1
Sydney Olympic Park,['Modern Australian',1
Sydney Olympic Park,['Modern Australian'],1
Sydney Olympic Park,['Pizza'],1
Sydney Olympic Park,['Thai',1
Sydney Olympic Park,['Thai'],4
Sydney Olympic Park,['Vietnamese',1
Sydney Olympic Park,['Vietnamese'],1
Sylvania,['Asian',3
Sylvania,['Australian',1
Sylvania,['Bar Food'],1
Sylvania,['Burger'],1
Sylvania,['Cafe'],5
Sylvania,['Fast Food'],1
Sylvania,['Greek'],1
Sylvania,['Indian'],2
Sylvania,['Italian',1
Sylvania,['Japanese',1
Sylvania,['Japanese'],2
Sylvania,['Korean',1
Sylvania,['Modern Australian'],1
Sylvania,['Pizza'],1
Sylvania,['Thai'],2
Sylvania Waters,['Burger',1
Sylvania Waters,['Cafe',1
Sylvania Waters,['Seafood',1
Sylvania Waters,['Thai'],1
Tamarama,['Cafe'],1
Taren Point,['Cafe'],1
Taren Point,['Modern Australian',1
Telopea,['Malaysian'],1
Telopea,['Pizza'],1
Tempe,['Asian',1
Tempe,['Bar Food'],1
Tempe,['Cafe'],2
Tempe,['European',1
The Rocks (Sydney - NSW),['Asian',2
The Rocks (Sydney - NSW),['Australian'],1
The Rocks (Sydney - NSW),['BBQ',1
The Rocks (Sydney - NSW),['Bar Food',1
The Rocks (Sydney - NSW),['Bar Food'],5
The Rocks (Sydney - NSW),['Belgian',1
The Rocks (Sydney - NSW),['Burger',2
The Rocks (Sydney - NSW),['Cafe',3
The Rocks (Sydney - NSW),['Cafe'],6
The Rocks (Sydney - NSW),['Crepes',1
The Rocks (Sydney - NSW),['Desserts',2
The Rocks (Sydney - NSW),['European',1
The Rocks (Sydney - NSW),['German',1
The Rocks (Sydney - NSW),['Grill',1
The Rocks (Sydney - NSW),['Italian',3
The Rocks (Sydney - NSW),['Italian'],1
The Rocks (Sydney - NSW),['Japanese',3
The Rocks (Sydney - NSW),['Japanese'],2
The Rocks (Sydney - NSW),['Modern Australian',6
The Rocks (Sydney - NSW),['Modern Australian'],11
The Rocks (Sydney - NSW),['Pizza',1
The Rocks (Sydney - NSW),['Pub Food',2
The Rocks (Sydney - NSW),['Pub Food'],4
The Rocks (Sydney - NSW),['Seafood',3
The Rocks (Sydney - NSW),['Tex-Mex'],1
The Rocks (Sydney - NSW),['Thai'],1
Thornleigh,['Asian',1
Thornleigh,['Cafe'],3
Thornleigh,['Indian',1
Thornleigh,['Pizza'],1
Thornleigh,['Thai'],1
Toongabbie (NSW),['American'],1
Toongabbie (NSW),['Asian',1
Toongabbie (NSW),['Burger',2
Toongabbie (NSW),['Charcoal Chicken',1
Toongabbie (NSW),['Chinese',1
Toongabbie (NSW),['Fast Food',1
Toongabbie (NSW),['Indian',1
Toongabbie (NSW),['Indian'],2
Toongabbie (NSW),['Italian',1
Toongabbie (NSW),['Malaysian',1
Toongabbie (NSW),['Middle Eastern',1
Toongabbie (NSW),['Modern Australian'],1
Toongabbie (NSW),['Pizza',1
Toongabbie (NSW),['Sri Lankan',2
Toongabbie (NSW),['Sri Lankan'],1
Turramurra,['Asian',1
Turramurra,['Bakery'],1
Turramurra,['Bar Food',1
Turramurra,['Cafe',2
Turramurra,['Cafe'],1
Turramurra,['Chinese',1
Turramurra,['Chinese'],1
Turramurra,['Indian'],1
Turramurra,['Pizza'],1
Turramurra,['Seafood',1
Turramurra,['Seafood'],1
Turramurra,['Sushi'],1
Turramurra,['Thai'],1
Ultimo,['Asian',2
Ultimo,['Burger',1
Ultimo,['Cafe',5
Ultimo,['Cafe'],17
Ultimo,['Chinese',2
Ultimo,['Chinese'],8
Ultimo,['Dumplings',1
Ultimo,['Indonesian'],3
Ultimo,['Italian',1
Ultimo,['Japanese',1
Ultimo,['Malaysian',1
Ultimo,['Malaysian'],1
Ultimo,['Mexican'],1
Ultimo,['Modern Australian'],1
Ultimo,['Pizza',2
Ultimo,['Pizza'],1
Ultimo,['Pub Food',2
Ultimo,['Pub Food'],1
Ultimo,['Sandwich',1
Ultimo,['Sandwich'],1
Ultimo,['Sushi',1
Ultimo,['Thai'],2
Ultimo,['Vietnamese',3
Vaucluse,['Asian',1
Vaucluse,['Cafe',5
Vaucluse,['Cafe'],4
Vaucluse,['Charcoal Chicken',1
Vaucluse,['Fast Food',1
Vaucluse,['Fast Food'],1
Vaucluse,['Italian',1
Vaucluse,['Japanese',1
Vaucluse,['Modern Australian'],1
Vaucluse,['Sandwich',1
Villawood,['Cafe'],1
Wahroonga,['Asian',1
Wahroonga,['Cafe'],1
Wahroonga,['Italian',1
Wakeley,['Burger'],1
Wakeley,['European',1
Wakeley,['Modern Australian'],1
Wakeley,['Pizza',1
Wareemba,['Bakery',1
Wareemba,['Cafe',1
Wareemba,['Cafe'],1
Wareemba,['Charcoal Chicken',1
Wareemba,['Chinese'],2
Wareemba,['Italian',2
Wareemba,['Pizza',1
Wareemba,['Thai'],1
Warwick Farm,['Australian',1
Warwick Farm,['Mediterranean'],1
Warwick Farm,['Pizza',1
Waterloo (NSW),['Asian',2
Waterloo (NSW),['BBQ',1
Waterloo (NSW),['Cafe',4
Waterloo (NSW),['Cafe'],11
Waterloo (NSW),['Chinese'],2
Waterloo (NSW),['Fish and Chips',1
Waterloo (NSW),['Fusion',1
Waterloo (NSW),['Indian'],1
Waterloo (NSW),['Italian',2
Waterloo (NSW),['Italian'],1
Waterloo (NSW),['Japanese',1
Waterloo (NSW),['Korean BBQ'],1
Waterloo (NSW),['Korean',1
Waterloo (NSW),['Korean'],1
Waterloo (NSW),['Middle Eastern',1
Waterloo (NSW),['Modern Australian',3
Waterloo (NSW),['Pizza',2
Waterloo (NSW),['Pizza'],1
Waterloo (NSW),['Pub Food'],4
Waterloo (NSW),['Sushi',2
Waterloo (NSW),['Sushi'],1
Waterloo (NSW),['Thai'],3
Waterloo (NSW),['Vietnamese',2
Waterloo (NSW),['Vietnamese'],3
Watsons Bay,['Cafe',1
Watsons Bay,['Coffee and Tea',1
Watsons Bay,['Greek'],1
Watsons Bay,['Modern Australian',1
Watsons Bay,['Seafood',2
Watsons Bay,['Thai'],1
Wattle Grove (NSW),['Chinese'],1
Wattle Grove (NSW),['Fast Food',1
Wattle Grove (NSW),['Pub Food',1
Waverley (NSW),['BBQ',1
Waverley (NSW),['Bakery',1
Waverley (NSW),['Bakery'],1
Waverley (NSW),['Burger',2
Waverley (NSW),['Cafe',3
Waverley (NSW),['Cafe'],2
Waverley (NSW),['Chinese'],1
Waverley (NSW),['Fast Food',1
Waverley (NSW),['Fast Food'],1
Waverley (NSW),['French',1
Waverley (NSW),['Italian',1
Waverley (NSW),['Modern Australian',2
Waverley (NSW),['Steak',1
Waverley (NSW),['Thai'],1
Waverley (NSW),['Vietnamese'],1
Waverton,['Australian'],1
Waverton,['Cafe'],4
Waverton,['Indian'],1
Waverton,['Thai'],1
Wentworth Point,['Cafe'],1
Wentworthville,['Asian',1
Wentworthville,['Cafe'],1
Wentworthville,['Chinese',1
Wentworthville,['Chinese'],1
Wentworthville,['Fast Food'],1
Wentworthville,['Grill',1
Wentworthville,['Indian',2
Wentworthville,['Indian'],7
Wentworthville,['Italian',2
Wentworthville,['Pub Food'],1
Wentworthville,['Sandwich',1
Wentworthville,['Thai'],2
Wentworthville,['Turkish'],1
West Pennant Hills,['Burger',1
West Pennant Hills,['Cafe',2
West Pennant Hills,['Cafe'],1
West Pennant Hills,['Chinese'],1
West Pennant Hills,['Indian'],1
West Pennant Hills,['Iranian'],1
West Pennant Hills,['Italian',1
West Pennant Hills,['Italian'],1
West Pennant Hills,['Thai'],2
West Pymble,['Cafe',1
West Pymble,['Cafe'],1
West Pymble,['Indian',1
West Pymble,['Italian'],1
West Pymble,['Pub Food'],1
West Ryde,['Asian',1
West Ryde,['Asian'],1
West Ryde,['BBQ',1
West Ryde,['Bakery',1
West Ryde,['Burger',1
West Ryde,['Cafe',1
West Ryde,['Cafe'],4
West Ryde,['Chinese',2
West Ryde,['Chinese'],1
West Ryde,['Fast Food'],1
West Ryde,['Indian'],1
West Ryde,['Italian',2
West Ryde,['Japanese',1
West Ryde,['Japanese'],3
West Ryde,['Korean BBQ'],1
West Ryde,['Korean',2
West Ryde,['Korean'],2
West Ryde,['Modern Australian'],1
West Ryde,['Pizza',1
West Ryde,['Pub Food',1
West Ryde,['Pub Food'],1
West Ryde,['Sandwich',1
West Ryde,['Thai'],2
West Ryde,['Turkish'],1
Westmead,['Asian',1
Westmead,['Australian'],1
Westmead,['Bakery',1
Westmead,['Cafe'],1
Westmead,['Indian'],2
Westmead,['Middle Eastern',1
Westmead,['Modern Australian'],1
Westmead,['Thai'],1
Wetherill Park,['Brazilian'],1
Wetherill Park,['Burger'],1
Wetherill Park,['Cafe',1
Wetherill Park,['Cafe'],1
Wetherill Park,['Chinese'],1
Wetherill Park,['Fast Food',1
Wetherill Park,['Fast Food'],2
Wetherill Park,['Italian',3
Wetherill Park,['Japanese',1
Wetherill Park,['Modern Australian',1
Wetherill Park,['Pub Food'],1
Wetherill Park,['Thai'],2
Wetherill Park,['Vietnamese',1
Wiley Park,['Bangladeshi',1
Wiley Park,['Pizza',1
Willoughby (NSW),['Australian'],1
Willoughby (NSW),['Bar Food',1
Willoughby (NSW),['Burger',2
Willoughby (NSW),['Cafe',2
Willoughby (NSW),['Cafe'],8
Willoughby (NSW),['Healthy Food',1
Willoughby (NSW),['Indian'],2
Willoughby (NSW),['Indonesian'],1
Willoughby (NSW),['Italian'],1
Willoughby (NSW),['Seafood'],1
Willoughby (NSW),['Street Food',1
Willoughby (NSW),['Sushi'],1
Willoughby (NSW),['Thai'],2
Winston Hills,['Burger'],1
Winston Hills,['Cafe',2
Winston Hills,['Charcoal Chicken',1
Winston Hills,['Chinese'],1
Winston Hills,['Italian'],1
Winston Hills,['Pub Food'],1
Wolli Creek,['Asian',1
Wolli Creek,['Asian'],2
Wolli Creek,['Australian'],2
Wolli Creek,['Bar Food',1
Wolli Creek,['Burger'],1
Wolli Creek,['Cafe',2
Wolli Creek,['Cafe'],3
Wolli Creek,['Chinese'],3
Wolli Creek,['Grill'],1
Wolli Creek,['Kebab',1
Wolli Creek,['Modern Australian'],1
Wolli Creek,['Sushi'],1
Wollstonecraft,['Cafe',1
Wollstonecraft,['Indian',1
Wollstonecraft,['Indian'],1
Wollstonecraft,['Iranian'],1
Wollstonecraft,['Italian',1
Wollstonecraft,['Japanese',1
Wollstonecraft,['Japanese'],1
Wollstonecraft,['Modern Australian',1
Wollstonecraft,['Thai'],1
Woodcroft (NSW),['Charcoal Chicken'],1
Woodcroft (NSW),['Sushi',1
Woodpark,['Cafe'],1
Woodpark,['Fast Food',1
Woollahra,['Bar Food',1
Woollahra,['Bar Food'],2
Woollahra,['Cafe',6
Woollahra,['Cafe'],6
Woollahra,['Fish and Chips'],1
Woollahra,['French'],1
Woollahra,['Greek',1
Woollahra,['Italian'],1
Woollahra,['Japanese',2
Woollahra,['Modern Australian'],2
Woollahra,['Pizza',1
Woollahra,['Pizza'],1
Woollahra,['Sandwich',1
Woollahra,['Tapas',1
Woollahra,['Thai'],1
Woolloomooloo,['Asian',2
Woolloomooloo,['Australian'],1
Woolloomooloo,['Bar Food',2
Woolloomooloo,['Bar Food'],1
Woolloomooloo,['Burger',1
Woolloomooloo,['Burger'],1
Woolloomooloo,['Cafe',3
Woolloomooloo,['Cafe'],2
Woolloomooloo,['European',1
Woolloomooloo,['Fish and Chips'],1
Woolloomooloo,['Indian',1
Woolloomooloo,['Italian'],4
Woolloomooloo,['Japanese',1
Woolloomooloo,['Meat Pie',1
Woolloomooloo,['Modern Australian',1
Woolloomooloo,['Modern Australian'],4
Woolloomooloo,['Pakistani',1
Woolloomooloo,['Pizza',1
Woolloomooloo,['Pub Food'],2
Woolloomooloo,['Sandwich',2
Woolloomooloo,['Seafood',1
Woolloomooloo,['Steak',1
Woolloomooloo,['Thai'],1
Woolooware,['Bakery'],1
Woolooware,['Cafe',1
Woolooware,['Chinese'],2
Woolooware,['Grill',1
Woolooware,['Italian'],1
Woolwich,['British',1
Woolwich,['Greek',1
Woolwich,['Italian'],1
Woolwich,['Modern Australian',1
Woolwich,['Vietnamese'],1
Woronora,['Cafe'],1
Woronora,['Chinese',1
Woronora,['Modern Australian'],1
Yagoona,['Bakery',1
Yagoona,['Burger'],1
Yagoona,['Cafe'],2
Yagoona,['Chinese',1
Yagoona,['Pizza'],1
Yagoona,['Pub Food'],1
Yagoona,['Thai'],2
Yarrawarrah,['Chinese'],1
Yarrawarrah,['Italian',1
Yowie Bay,['Cafe'],1
Zetland,['Burger',1
Zetland,['Cafe'],4
Zetland,['Chinese'],2
Zetland,['Desserts',1
Zetland,['Dumplings',1
Zetland,['Italian',1
Zetland,['Japanese',1
Zetland,['Modern Australian'],1
Zetland,['Pub Food',1
Zetland,['Seafood',1
Zetland,['Thai'],1
